chr1:43819462-43819732	270	270	60.071	0.222485	0.222485
chr1:43824877-43825147	270	270	90.791	0.336263	0.336263
chr1:43833071-43833341	270	270	40.995	0.151833	0.151833
chr1:43839040-43839310	270	270	169.312	0.627081	0.627081
chr1:43841562-43841832	270	270	41.83	0.154926	0.154926
chr1:43844222-43844492	270	270	45.55	0.168704	0.168704
chr1:43847340-43847610	270	270	46.073	0.170641	0.170641
chr1:43862042-43862312	270	270	-15.499	-0.0574037	-0.0574037
chr1:43864480-43864750	270	270	14.981	0.0554852	0.0554852
chr1:43865455-43865725	270	270	22.352	0.0827852	0.0827852
chr1:43870360-43870630	270	270	19.16	0.070963	0.070963
chr1:43872308-43872578	270	270	238.88	0.884741	0.884741
chr1:43885622-43885892	270	270	249.641	0.924596	0.924596
chr1:43887801-43888071	270	270	9.371	0.0347074	0.0347074
chr1:43908337-43908607	270	270	-6.079	-0.0225148	-0.0225148
chr1:43915201-43915471	270	270	26.765	0.0991296	0.0991296
chr1:43938911-43939181	270	270	66.594	0.246644	0.246644
chr1:43945560-43945830	270	270	105.83	0.391963	0.391963
chr1:43952912-43953182	270	270	686.112	2.54116	2.54116
chr1:43962398-43962668	270	270	114.396	0.423689	0.423689
chr1:43963939-43964209	270	270	1258.81	4.66226	4.66226
chr1:43966329-43966599	270	270	669.861	2.48097	2.48097
chr1:77859271-77859541	270	270	487.218	1.80451	1.80451
chr1:77881497-77881767	270	270	53.462	0.198007	0.198007
chr1:77889758-77890028	270	270	142.317	0.5271	0.5271
chr1:77921577-77921847	270	270	-63.971	-0.23693	-0.23693
chr1:77925538-77925808	270	270	262.466	0.972096	0.972096
chr1:77930002-77930272	270	270	50.769	0.188033	0.188033
chr1:77938727-77938997	270	270	24.72	0.0915556	0.0915556
chr1:77961495-77961765	270	270	-20.951	-0.0775963	-0.0775963
chr1:77966419-77966689	270	270	28.722	0.106378	0.106378
chr1:77975917-77976187	270	270	92.472	0.342489	0.342489
chr1:156063934-156064204	270	270	-3.778	-0.0139926	-0.0139926
chr1:156077545-156077815	270	270	747.044	2.76683	2.76683
chr1:156100057-156100327	270	270	69.07	0.255815	0.255815
chr1:156120737-156121007	270	270	74.657	0.276507	0.276507
chr1:156143698-156143968	270	270	23.669	0.087663	0.087663
chr1:156144787-156145057	270	270	31.661	0.117263	0.117263
chr1:156151912-156152182	270	270	-0.825	-0.00305556	-0.00305556
chr1:156155010-156155280	270	270	3.787	0.0140259	0.0140259
chr1:156155327-156155597	270	270	-62.043	-0.229789	-0.229789
chr1:156182109-156182379	270	270	6.552	0.0242667	0.0242667
chr1:156182426-156182696	270	270	-19.855	-0.073537	-0.073537
chr1:160070806-160071076	270	270	38.36	0.142074	0.142074
chr1:160072184-160072454	270	270	94.129	0.348626	0.348626
chr1:160082518-160082788	270	270	216.447	0.801656	0.801656
chr1:160089200-160089470	270	270	-7.82	-0.028963	-0.028963
chr1:160091741-160092011	270	270	476.143	1.76349	1.76349
chr1:160093903-160094173	270	270	990.685	3.6692	3.6692
chr1:160094267-160094537	270	270	88.268	0.326919	0.326919
chr1:160096035-160096305	270	270	66.186	0.245133	0.245133
chr1:160096372-160096642	270	270	76.693	0.284048	0.284048
chr1:160097371-160097641	270	270	116.924	0.433052	0.433052
chr1:160102910-160103180	270	270	114.968	0.425807	0.425807
chr1:160104142-160104412	270	270	412.304	1.52705	1.52705
chr1:160129140-160129410	270	270	714.41	2.64596	2.64596
chr1:160129764-160130034	270	270	-39.113	-0.144863	-0.144863
chr1:160130031-160130301	270	270	999.015	3.70006	3.70006
chr1:160133356-160133626	270	270	-27.287	-0.101063	-0.101063
chr1:160134386-160134656	270	270	683.967	2.53321	2.53321
chr1:160135279-160135549	270	270	564.449	2.09055	2.09055
chr1:160136250-160136520	270	270	575.324	2.13083	2.13083
chr1:160156397-160156667	270	270	-37.419	-0.138589	-0.138589
chr1:160166547-160166817	270	270	646.872	2.39582	2.39582
chr1:160177720-160177990	270	270	15.562	0.057637	0.057637
chr1:161316012-161316282	270	270	7.588	0.0281037	0.0281037
chr1:162019892-162020162	270	270	946.241	3.5046	3.5046
chr1:162063336-162063606	270	270	130.977	0.4851	0.4851
chr1:162088652-162088922	270	270	19.463	0.0720852	0.0720852
chr1:162094305-162094575	270	270	247.58	0.916963	0.916963
chr1:162108465-162108735	270	270	15.9	0.0588889	0.0588889
chr1:162115934-162116204	270	270	-12.268	-0.045437	-0.045437
chr1:162117089-162117359	270	270	228.329	0.845663	0.845663
chr1:162117438-162117708	270	270	57.375	0.2125	0.2125
chr1:162129021-162129291	270	270	-30.621	-0.113411	-0.113411
chr1:162131520-162131790	270	270	189.951	0.703522	0.703522
chr1:162137295-162137565	270	270	145.813	0.540048	0.540048
chr1:162141337-162141607	270	270	-5.576	-0.0206519	-0.0206519
chr1:162145422-162145692	270	270	292.762	1.0843	1.0843
chr1:162162012-162162282	270	270	-53.796	-0.199244	-0.199244
chr1:162175470-162175740	270	270	13.015	0.0482037	0.0482037
chr1:162193237-162193507	270	270	19.034	0.0704963	0.0704963
chr1:162193843-162194113	270	270	163.478	0.605474	0.605474
chr1:162194249-162194519	270	270	41.176	0.152504	0.152504
chr1:162204559-162204829	270	270	122.513	0.453752	0.453752
chr1:162215999-162216269	270	270	10.9	0.0403704	0.0403704
chr1:162247656-162247926	270	270	-21.633	-0.0801222	-0.0801222
chr1:162248966-162249236	270	270	590.403	2.18668	2.18668
chr1:162250049-162250319	270	270	12.726	0.0471333	0.0471333
chr1:162296240-162296510	270	270	78.201	0.289633	0.289633
chr1:162303042-162303312	270	270	1.256	0.00465186	0.00465186
chr1:162319511-162319781	270	270	6.52	0.0241481	0.0241481
chr1:162324482-162324752	270	270	196.329	0.727144	0.727144
chr1:162337007-162337277	270	270	181.156	0.670948	0.670948
chr1:162349234-162349504	270	270	-70.957	-0.262804	-0.262804
chr1:162367832-162368102	270	270	52.71	0.195222	0.195222
chr1:162368160-162368430	270	270	120.428	0.44603	0.44603
chr1:162386719-162386989	270	270	215.263	0.79727	0.79727
chr1:162387579-162387849	270	270	-110.247	-0.408322	-0.408322
chr1:162388100-162388370	270	270	-97.36	-0.360593	-0.360593
chr1:162398102-162398372	270	270	-36.21	-0.134111	-0.134111
chr1:162398663-162398933	270	270	-40.301	-0.149263	-0.149263
chr1:162400982-162401252	270	270	-111.548	-0.413141	-0.413141
chr1:164536690-164536960	270	270	1.637	0.00606296	0.00606296
chr1:164560495-164560765	270	270	264.757	0.980581	0.980581
chr1:164562203-164562473	270	270	478.284	1.77142	1.77142
chr1:164563967-164564237	270	270	532.615	1.97265	1.97265
chr1:164569931-164570201	270	270	9.435	0.0349444	0.0349444
chr1:164586609-164586879	270	270	72.39	0.268111	0.268111
chr1:164587694-164587964	270	270	-52.515	-0.1945	-0.1945
chr1:164588922-164589192	270	270	877.099	3.24851	3.24851
chr1:164590660-164590930	270	270	-111.719	-0.413774	-0.413774
chr1:164592391-164592661	270	270	-117.067	-0.433581	-0.433581
chr1:164600891-164601161	270	270	-33.556	-0.124281	-0.124281
chr1:164610881-164611151	270	270	204.688	0.758104	0.758104
chr1:164613454-164613724	270	270	-98.612	-0.36523	-0.36523
chr1:164613843-164614113	270	270	-61.949	-0.229441	-0.229441
chr1:164618628-164618898	270	270	224.882	0.832896	0.832896
chr1:164622111-164622381	270	270	-99.64	-0.369037	-0.369037
chr1:164622529-164622799	270	270	-133.712	-0.49523	-0.49523
chr1:164623397-164623667	270	270	-89.357	-0.330952	-0.330952
chr1:164635153-164635423	270	270	1137.58	4.21325	4.21325
chr1:164636729-164636999	270	270	208.174	0.771015	0.771015
chr1:164637418-164637688	270	270	19.012	0.0704148	0.0704148
chr1:164638518-164638788	270	270	-26.479	-0.0980704	-0.0980704
chr1:164640700-164640970	270	270	-1.325	-0.00490741	-0.00490741
chr1:164644710-164644980	270	270	419.482	1.55364	1.55364
chr1:164648283-164648553	270	270	-99.242	-0.367563	-0.367563
chr1:164659571-164659841	270	270	-110.4	-0.408889	-0.408889
chr1:164672264-164672534	270	270	891.807	3.30299	3.30299
chr1:164674583-164674853	270	270	100.842	0.373489	0.373489
chr1:164675547-164675817	270	270	-85.028	-0.314919	-0.314919
chr1:164682891-164683161	270	270	-94.831	-0.351226	-0.351226
chr1:164683947-164684217	270	270	-8.474	-0.0313852	-0.0313852
chr1:164689882-164690152	270	270	1419.82	5.25858	5.25858
chr1:164690349-164690619	270	270	-14.672	-0.0543407	-0.0543407
chr1:164702256-164702526	270	270	-136.135	-0.504204	-0.504204
chr1:164704228-164704498	270	270	1747.48	6.47216	6.47216
chr1:164716249-164716519	270	270	193.251	0.715744	0.715744
chr1:164718869-164719139	270	270	111.836	0.414207	0.414207
chr1:164734413-164734683	270	270	-8.091	-0.0299667	-0.0299667
chr1:164752006-164752276	270	270	-136.82	-0.506741	-0.506741
chr1:164756540-164756810	270	270	-60.928	-0.225659	-0.225659
chr1:164759611-164759881	270	270	5.911	0.0218926	0.0218926
chr1:164766378-164766648	270	270	-164.491	-0.609226	-0.609226
chr1:164766961-164767231	270	270	-98.719	-0.365626	-0.365626
chr1:164768657-164768927	270	270	-42.156	-0.156133	-0.156133
chr1:164772351-164772621	270	270	-81.252	-0.300933	-0.300933
chr1:164773610-164773880	270	270	-134.769	-0.499144	-0.499144
chr1:164780170-164780440	270	270	540.553	2.00205	2.00205
chr1:164781487-164781757	270	270	-84.436	-0.312726	-0.312726
chr1:164782040-164782310	270	270	-80.124	-0.296756	-0.296756
chr1:164785665-164785935	270	270	-68.189	-0.252552	-0.252552
chr1:164789406-164789676	270	270	-206.461	-0.76467	-0.76467
chr1:164804446-164804716	270	270	-69.01	-0.255593	-0.255593
chr1:164805411-164805681	270	270	217.421	0.805263	0.805263
chr1:164824708-164824978	270	270	4.949	0.0183296	0.0183296
chr1:164829316-164829586	270	270	-5.867	-0.0217296	-0.0217296
chr1:164841745-164842015	270	270	389.178	1.4414	1.4414
chr1:170617634-170617904	270	270	205.267	0.760248	0.760248
chr1:170624213-170624483	270	270	20.932	0.0775259	0.0775259
chr1:170633709-170633979	270	270	3.702	0.0137111	0.0137111
chr1:170659775-170660045	270	270	-51.976	-0.192504	-0.192504
chr1:170667471-170667741	270	270	-62.428	-0.231215	-0.231215
chr1:170670829-170671099	270	270	-33.304	-0.123348	-0.123348
chr1:170675940-170676210	270	270	615.481	2.27956	2.27956
chr1:170678263-170678533	270	270	61.37	0.227296	0.227296
chr1:170686749-170687019	270	270	-20.583	-0.0762333	-0.0762333
chr1:170687704-170687974	270	270	743.609	2.75411	2.75411
chr1:170694509-170694779	270	270	307.288	1.1381	1.1381
chr1:170700717-170700987	270	270	-63.219	-0.234144	-0.234144
chr1:170701007-170701277	270	270	-17.154	-0.0635333	-0.0635333
chr1:170713528-170713798	270	270	-17.81	-0.065963	-0.065963
chr1:170734463-170734733	270	270	-33.953	-0.125752	-0.125752
chr1:170735281-170735551	270	270	37.509	0.138922	0.138922
chr1:170755474-170755744	270	270	404.058	1.49651	1.49651
chr1:224113070-224113340	270	270	-15.195	-0.0562778	-0.0562778
chr1:224162118-224162388	270	270	-55.925	-0.20713	-0.20713
chr1:230931042-230931312	270	270	-51.047	-0.189063	-0.189063
chr1:230940910-230941180	270	270	-46.723	-0.173048	-0.173048
chr1:230943750-230944020	270	270	823.14	3.04867	3.04867
chr1:230957648-230957918	270	270	-63.375	-0.234722	-0.234722
chr1:230985616-230985886	270	270	24.703	0.0914926	0.0914926
chr1:230990954-230991224	270	270	-2.776	-0.0102815	-0.0102815
chr1:231605747-231606017	270	270	15.948	0.0590667	0.0590667
chr1:231607652-231607922	270	270	22.709	0.0841074	0.0841074
chr1:231610423-231610693	270	270	-42.558	-0.157622	-0.157622
chr1:231611182-231611452	270	270	-51.315	-0.190056	-0.190056
chr1:231616712-231616982	270	270	-56.041	-0.207559	-0.207559
chr1:231641515-231641785	270	270	-22.353	-0.0827889	-0.0827889
chr1:231643480-231643750	270	270	-125.529	-0.464922	-0.464922
chr1:231651637-231651907	270	270	-1.083	-0.0040111	-0.0040111
chr1:231653660-231653930	270	270	-21.481	-0.0795593	-0.0795593
chr1:231667255-231667525	270	270	26.999	0.0999963	0.0999963
chr1:231683520-231683790	270	270	-99.973	-0.37027	-0.37027
chr1:231693768-231694038	270	270	182.75	0.676852	0.676852
chr1:231694168-231694438	270	270	138.418	0.512659	0.512659
chr1:231696381-231696651	270	270	-46.781	-0.173263	-0.173263
chr1:231702911-231703181	270	270	-40.111	-0.148559	-0.148559
chr1:231706232-231706502	270	270	-81.893	-0.303307	-0.303307
chr1:231706448-231706718	270	270	-61.051	-0.226115	-0.226115
chr1:231709266-231709536	270	270	-33.735	-0.124944	-0.124944
chr1:231719848-231720118	270	270	270.503	1.00186	1.00186
chr1:231720997-231721267	270	270	-97.766	-0.362096	-0.362096
chr1:231722558-231722828	270	270	-50.46	-0.186889	-0.186889
chr1:231808196-231808466	270	270	-7.466	-0.0276519	-0.0276519
chr1:231814052-231814322	270	270	30.716	0.113763	0.113763
chr1:231820646-231820916	270	270	-79.178	-0.293252	-0.293252
chr1:231824018-231824288	270	270	-119.823	-0.443789	-0.443789
chr1:231836676-231836946	270	270	-160.95	-0.596111	-0.596111
chr1:231845425-231845695	270	270	11.477	0.0425074	0.0425074
chr1:231848056-231848326	270	270	-92.997	-0.344433	-0.344433
chr1:231850856-231851126	270	270	-22.775	-0.0843519	-0.0843519
chr1:231853658-231853928	270	270	-54.669	-0.202478	-0.202478
chr1:231862678-231862948	270	270	-36.813	-0.136344	-0.136344
chr1:236673346-236673616	270	270	58.979	0.218441	0.218441
chr1:236689362-236689632	270	270	23.472	0.0869333	0.0869333
chr1:236701860-236702130	270	270	137.393	0.508863	0.508863
chr1:236702830-236703100	270	270	267.135	0.989389	0.989389
chr1:236724994-236725264	270	270	-1.175	-0.00435185	-0.00435185
chr1:236726818-236727088	270	270	-131.843	-0.488307	-0.488307
chr1:236727620-236727890	270	270	554.245	2.05276	2.05276
chr1:236742840-236743110	270	270	653.767	2.42136	2.42136
chr1:236745484-236745754	270	270	-138.69	-0.513667	-0.513667
chr1:236796452-236796722	270	270	-29.789	-0.11033	-0.11033
chr1:236801060-236801330	270	270	55.884	0.206978	0.206978
chr1:237007574-237007844	270	270	5.797	0.0214704	0.0214704
chr1:237013672-237013942	270	270	-29.51	-0.109296	-0.109296
chr1:237057869-237058139	270	270	137.749	0.510181	0.510181
chr1:237096827-237097097	270	270	158.883	0.588456	0.588456
chr1:237101925-237102195	270	270	-40.902	-0.151489	-0.151489
chr1:237107730-237108000	270	270	-134.459	-0.497996	-0.497996
chr1:237138626-237138896	270	270	-7.018	-0.0259926	-0.0259926
chr1:237141007-237141277	270	270	-46.006	-0.170393	-0.170393
chr1:237149931-237150201	270	270	-86.274	-0.319533	-0.319533
chr1:237151173-237151443	270	270	65.53	0.242704	0.242704
chr1:237175066-237175336	270	270	141.622	0.524526	0.524526
chr1:237226198-237226468	270	270	13.706	0.050763	0.050763
chr1:237238405-237238675	270	270	-13.735	-0.0508704	-0.0508704
chr1:237269964-237270234	270	270	-51.8	-0.191852	-0.191852
chr1:237288296-237288566	270	270	32.639	0.120885	0.120885
chr1:237316458-237316728	270	270	4.066	0.0150593	0.0150593
chr1:237367779-237368049	270	270	-97.397	-0.36073	-0.36073
chr1:237389246-237389516	270	270	-82.178	-0.304363	-0.304363
chr1:237396447-237396717	270	270	12.577	0.0465815	0.0465815
chr1:237648174-237648444	270	270	41.076	0.152133	0.152133
chr1:237681303-237681573	270	270	-84.258	-0.312067	-0.312067
chr1:237685624-237685894	270	270	-63.668	-0.235807	-0.235807
chr1:237702214-237702484	270	270	10.232	0.0378963	0.0378963
chr1:237873024-237873294	270	270	68.29	0.252926	0.252926
chr1:8347690-8347960	270	270	-100.935	-0.373833	-0.373833
chr1:8356078-8356348	270	270	699.94	2.59237	2.59237
chr1:8356402-8356672	270	270	-136.722	-0.506378	-0.506378
chr1:8357349-8357619	270	270	-68.445	-0.2535	-0.2535
chr1:8357772-8358042	270	270	-128.09	-0.474407	-0.474407
chr1:8358290-8358560	270	270	1366.89	5.06254	5.06254
chr1:8360144-8360414	270	270	829.165	3.07098	3.07098
chr1:8364050-8364320	270	270	1069.26	3.96023	3.96023
chr1:8366358-8366628	270	270	-101.501	-0.37593	-0.37593
chr1:8367138-8367408	270	270	-114.434	-0.42383	-0.42383
chr1:8370154-8370424	270	270	-101.892	-0.377378	-0.377378
chr1:8377438-8377708	270	270	462.581	1.71326	1.71326
chr1:8378287-8378557	270	270	-106.813	-0.395604	-0.395604
chr1:8379067-8379337	270	270	-33.525	-0.124167	-0.124167
chr1:8380057-8380327	270	270	-49.873	-0.184715	-0.184715
chr1:8382634-8382904	270	270	-11.653	-0.0431593	-0.0431593
chr1:8383107-8383377	270	270	-30.364	-0.112459	-0.112459
chr1:8384146-8384416	270	270	-100.285	-0.371426	-0.371426
chr1:8396604-8396874	270	270	-46.69	-0.172926	-0.172926
chr1:8397822-8398092	270	270	19.229	0.0712185	0.0712185
chr1:8399376-8399646	270	270	-2.909	-0.0107741	-0.0107741
chr1:8402462-8402732	270	270	13.092	0.0484889	0.0484889
chr1:8404880-8405150	270	270	-39.501	-0.1463	-0.1463
chr1:8407030-8407300	270	270	-9.298	-0.034437	-0.034437
chr1:8410860-8411130	270	270	-15.811	-0.0585593	-0.0585593
chr1:8415587-8415857	270	270	149.718	0.554511	0.554511
chr1:8421099-8421369	270	270	89.758	0.332437	0.332437
chr1:8421499-8421769	270	270	14.666	0.0543185	0.0543185
chr1:8426600-8426870	270	270	21.335	0.0790185	0.0790185
chr1:8428532-8428802	270	270	95.683	0.354381	0.354381
chr1:8428844-8429114	270	270	-55.508	-0.205585	-0.205585
chr1:8441775-8442045	270	270	7.808	0.0289185	0.0289185
chr1:8449761-8450031	270	270	-100.347	-0.371656	-0.371656
chr1:8455744-8456014	270	270	-44.891	-0.166263	-0.166263
chr1:8457079-8457349	270	270	-28.898	-0.10703	-0.10703
chr1:8457838-8458108	270	270	22.819	0.0845148	0.0845148
chr1:8460865-8461135	270	270	583.227	2.1601	2.1601
chr1:8463720-8463990	270	270	-118.941	-0.440522	-0.440522
chr1:8465780-8466050	270	270	485.257	1.79725	1.79725
chr1:8466170-8466440	270	270	-60.952	-0.225748	-0.225748
chr1:8473042-8473312	270	270	-82.208	-0.304474	-0.304474
chr1:8473504-8473774	270	270	-52.929	-0.196033	-0.196033
chr1:8473863-8474133	270	270	354.25	1.31204	1.31204
chr1:8480903-8481173	270	270	33.831	0.1253	0.1253
chr1:8483016-8483286	270	270	80.679	0.298811	0.298811
chr1:8515948-8516218	270	270	-8.123	-0.0300852	-0.0300852
chr1:8517255-8517525	270	270	-1.603	-0.00593704	-0.00593704
chr1:8517648-8517918	270	270	1024.52	3.79451	3.79451
chr1:8518145-8518415	270	270	-25.552	-0.094637	-0.094637
chr1:8518403-8518673	270	270	26.285	0.0973519	0.0973519
chr1:8522466-8522736	270	270	-57.37	-0.212481	-0.212481
chr1:8523923-8524193	270	270	-39.763	-0.14727	-0.14727
chr1:8528010-8528280	270	270	28.659	0.106144	0.106144
chr1:8530024-8530294	270	270	-33.12	-0.122667	-0.122667
chr1:8538556-8538826	270	270	-50.373	-0.186567	-0.186567
chr1:8540348-8540618	270	270	-30.679	-0.113626	-0.113626
chr1:8552612-8552882	270	270	-52.321	-0.193781	-0.193781
chr1:8564887-8565157	270	270	3.718	0.0137704	0.0137704
chr1:8567220-8567490	270	270	79.997	0.296285	0.296285
chr1:8590848-8591118	270	270	131.214	0.485978	0.485978
