name	TF_name	count
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	ARID1A	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	BAF155	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	CREB5	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	EZH2	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	FOXA1	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	GATA2	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	HOXB13	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	MYCN	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	NANOG	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	PDX1	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	RELA	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127094_rev_tile1-1	TLE3	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127097_rev_tile1-1	ETS1	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127097_rev_tile1-1	EZH2	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127097_rev_tile1-1	HIF3A	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127097_rev_tile1-1	MYF5	1
cardiac_neuro_cava_random:ACTC1|ENSG00000159251.8|EH38E3127097_rev_tile1-1	TEAD1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	AR	2
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	BRD4	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	BRF1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	CEBPA	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	CEBPB	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	CREBBP	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	CTCF	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	CUX1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ESR1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ETS1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	FOXA1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	GRHL2	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	HDAC2	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	HLF	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	HOXA3	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	JUN	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	KLF3	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	KLF4	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	MAF	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	MAX	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	PGR	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	POU2F1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	RAD21	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	RCOR1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	SMAD4	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	SMC1A	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	SOX6	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	SRSF3	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	STAT3	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	TEAD1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	TEAD4	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	YY1AP1	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZBTB48	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZNF217	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZNF384	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZNF572	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZNF750	1
cardiac_neuro_cava_random:ACTL6B|ENSG00000077080.10|EH38E3789195,GIGYF1|ENSG00000146830.11|EH38E3789195_rev_tile1-1	ZNF891	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	AR	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ATF3	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	BRD4	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	CHD8	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	DNMT3B	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	E2F6	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	EGR1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ESR1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ESRRG	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	EZH2	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	FOXA1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	FOXA2	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	HIF3A	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	HMGXB4	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	HNF4A	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	JUN	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	JUND	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	KDM5B	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	KLF6	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	KMT2A	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	L3MBTL2	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	MAX	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	MNX1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	MTA1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	NFKBIZ	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	NR3C1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	NR5A1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	PPARG	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	SALL2	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	SMAD1	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	TFDP2	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	TP53	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF143	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF217	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF263	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF407	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF501	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF737	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876139_fwd_tile1-1	ZNF883	1
cardiac_neuro_cava_random:ACTN2|ENSG00000077522.15|EH38E2876145_fwd_tile1-1	POU5F1	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	CEBPA	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	MITF	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	POU4F2	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	RNF2	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	STAT3	1
cardiac_neuro_cava_random:ADAM22|ENSG00000008277.15|EH38E2569803_fwd_tile1-1	TCF7L2	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	JMJD1C	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	MYB	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	MYBL2	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	RUNX1	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	SMAD2-3	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	SMARCC1	1
cardiac_neuro_cava_random:ADSL|ENSG00000239900.14|EH38E3482778,TNRC6B|ENSG00000100354.21|EH38E3482778_fwd_tile1-1	STAT5B	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	ASH2L	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	ATF2	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	BATF3	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	BCL11A	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	CREB1	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	CREM	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	FOXM1	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	IKZF2	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	IRF4	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	JMJD1C	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	JUNB	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	JUND	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	MEF2A	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	MEIS2	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	MLLT1	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	MTA3	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	NFATC3	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	RBPJ	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	RELB	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	SKIL	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	SPI1	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	TRIM22	1
cardiac_neuro_cava_random:AFF2|ENSG00000155966.14|EH38E2772293_fwd_tile1-1	TRIM24	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	IFNA1	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	KLF9	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	MAX	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	MYBL2	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	MYC	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	NELFE	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	SMARCA4	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	SRSF3	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	TP63	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	TWIST1	1
cardiac_neuro_cava_random:AHDC1|ENSG00000126705.15|EH38E2797946_rev_tile1-1	YY1	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	AR	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	BCL6	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	FOXA1	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	FOXO1-PAX3	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	HDGF	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	HOXB13	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	IRF4	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	MEN1	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	MYB	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	SPI1	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	SPIB	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	SS18-SSX	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	TP53	1
cardiac_neuro_cava_random:ALG13|ENSG00000101901.13|EH38E3941890_fwd_tile1-1	ZEB1	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	AR	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	CEBPB	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	FLI1	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	FOSL2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	FOXA2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	FOXL2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	GATA2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	MED1	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	MRTFB	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	NR2F2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	PGR	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	RELA	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	SMAD2-3	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	SMAD4	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	SMARCA2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E2321158_fwd_tile1-1	SMARCB1	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E3600629_fwd_tile1-1	ATF2	1
cardiac_neuro_cava_random:ANK2|ENSG00000145362.21|EH38E3600629_fwd_tile1-1	CLOCK	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E1470934_rev_tile1-1	FOSL1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E1471097_rev_tile1-1	MED26	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E1471097_rev_tile1-1	MYOD1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E1471097_rev_tile1-1	NKX2-1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E1471097_rev_tile1-1	NUTM1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902488_rev_tile1-1	ERG	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902488_rev_tile1-1	JUNB	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902488_rev_tile1-1	TP63	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902488_rev_tile1-1	ZSCAN16	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	ARID1A	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	CBX8	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	ESR1	2
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	EZH2	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	FOXA1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	FOXA2	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	FOXL2	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	HNF4G	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	HOXB13	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	MEN1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	NR3C1	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	RNF2	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	RUNX2	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	TLE3	1
cardiac_neuro_cava_random:ANK3|ENSG00000151150.22|EH38E2902780_rev_tile1-1	TRPS1	1
